Email No.,sent,received,reply,important,spam,draft,sender,Prediction
Email 3219,0,0,0,0,0,0,0,0
Email 3220,0,0,0,0,0,0,0,0
Email 3221,1,0,0,0,0,0,0,1
Email 3222,0,0,0,0,0,0,0,1
Email 3223,0,0,0,0,0,0,0,0
Email 3224,0,0,0,0,0,0,0,0
Email 3225,0,0,0,0,0,0,0,0
Email 3226,0,0,0,0,0,0,0,0
Email 3227,1,0,0,0,0,0,0,0
Email 3228,0,0,0,0,0,0,0,0
Email 3229,0,0,0,0,0,0,0,0
Email 3230,0,0,0,0,0,0,0,1
Email 3231,0,0,0,0,0,0,0,0
Email 3232,0,0,0,0,0,0,0,0
Email 3233,0,0,0,0,0,0,0,0
Email 3234,0,0,0,0,0,0,0,0
Email 3235,0,0,0,0,0,0,0,1
Email 3236,0,0,0,0,0,0,0,0
Email 3237,0,0,0,0,0,0,0,0
Email 3238,1,0,0,0,0,0,0,1
Email 3239,0,0,1,0,0,0,0,1
Email 3240,0,0,0,0,0,0,0,0
Email 3241,0,0,0,0,0,0,0,1
Email 3242,0,0,0,0,0,0,0,0
Email 3243,0,0,0,0,0,0,0,0
Email 3244,0,0,0,0,0,0,0,0
Email 3245,0,0,0,0,0,0,0,1
Email 3246,0,0,0,0,0,0,0,0
Email 3247,0,0,0,0,0,0,0,1
Email 3248,0,0,0,0,0,0,0,1
Email 3249,0,0,0,0,0,0,0,0
Email 3250,0,0,0,0,0,0,0,0
Email 3251,0,0,0,0,0,0,0,0
Email 3252,0,0,0,0,0,0,0,0
Email 3253,0,0,0,0,0,0,0,0
Email 3254,0,0,0,0,0,0,0,0
Email 3255,0,0,1,0,0,0,0,1
Email 3256,0,0,0,0,0,0,0,0
Email 3257,0,0,0,0,0,0,0,1
Email 3258,0,0,0,0,0,0,0,0
Email 3259,0,0,0,0,0,0,0,0
Email 3260,0,0,0,0,0,0,0,0
Email 3261,0,0,0,0,0,0,0,0
Email 3262,0,0,0,0,0,0,0,1
Email 3263,0,1,0,0,0,0,0,0
Email 3264,0,0,0,0,0,0,0,0
Email 3265,0,0,1,0,0,0,0,1
Email 3266,0,0,0,0,0,0,0,1
Email 3267,0,0,0,0,0,0,0,0
Email 3268,3,0,0,0,0,0,0,1
Email 3269,0,0,0,0,0,0,0,0
Email 3270,0,0,0,0,0,0,0,0
Email 3271,0,0,0,0,0,0,0,0
Email 3272,1,1,0,0,0,0,1,0
Email 3273,0,0,0,0,0,0,0,0
Email 3274,0,0,0,0,0,0,0,0
Email 3275,0,0,0,0,0,0,0,1
Email 3276,0,0,0,0,0,0,0,0
Email 3277,0,0,0,0,0,0,0,0
Email 3278,0,0,0,0,0,0,0,1
Email 3279,0,0,0,0,0,0,0,0
Email 3280,0,0,0,0,0,0,0,0
Email 3281,0,0,0,0,0,0,0,1
Email 3282,0,0,0,0,0,0,0,0
Email 3283,0,0,0,0,0,0,0,0
Email 3284,0,0,0,0,0,0,0,0
Email 3285,0,0,0,0,0,0,0,0
Email 3286,0,0,0,0,0,0,0,0
Email 3287,1,0,0,0,0,0,0,0
Email 3288,0,0,0,0,0,0,0,1
Email 3289,0,0,0,0,0,0,0,0
Email 3290,0,0,0,0,0,0,0,0
Email 3291,0,0,0,0,0,0,0,1
Email 3292,0,0,0,0,0,0,0,0
Email 3293,0,0,0,0,0,0,0,0
Email 3294,0,0,0,0,0,0,0,0
Email 3295,0,0,1,0,0,0,0,0
Email 3296,0,0,1,0,0,0,0,0
Email 3297,0,0,1,0,0,0,0,0
Email 3298,0,1,0,0,0,0,0,0
Email 3299,0,0,0,0,0,0,0,1
Email 3300,0,1,0,1,0,0,0,0
Email 3301,0,0,0,0,0,0,0,0
Email 3302,1,0,0,0,0,0,0,1
Email 3303,0,0,0,0,0,0,0,0
Email 3304,0,0,0,0,0,0,0,1
Email 3305,1,0,0,0,0,1,0,0
Email 3306,0,0,0,0,0,0,0,0
Email 3307,0,0,0,0,0,0,0,0
Email 3308,0,0,0,0,0,0,0,0
Email 3309,0,0,0,1,0,0,0,0
Email 3310,0,1,0,0,0,0,0,0
Email 3311,0,0,0,0,0,0,0,0
Email 3312,0,0,0,0,0,0,0,1
Email 3313,1,0,2,0,1,0,0,1
Email 3314,0,0,0,0,0,0,0,0
Email 3315,0,0,0,0,0,0,0,1
Email 3316,0,0,1,0,0,0,0,0
Email 3317,0,0,0,0,0,0,0,0
Email 3318,0,0,0,0,0,0,0,0
Email 3319,0,0,0,0,0,0,0,1
Email 3320,0,0,0,0,0,0,0,0
Email 3321,0,0,0,0,0,0,0,1
Email 3322,0,0,0,0,0,0,0,1
Email 3323,0,0,0,0,0,0,0,0
Email 3324,0,0,0,0,0,0,0,0
Email 3325,0,0,0,1,0,0,0,0
Email 3326,0,0,0,0,0,0,0,0
Email 3327,0,0,0,0,0,0,0,0
Email 3328,0,0,0,0,0,0,0,1
Email 3329,1,0,0,0,0,0,0,0
Email 3330,0,0,0,0,0,0,0,1
Email 3331,0,0,0,0,0,0,0,0
Email 3332,0,0,0,0,0,0,0,1
Email 3333,0,0,0,0,0,0,0,0
Email 3334,1,0,0,0,0,0,0,0
Email 3335,2,0,0,0,0,0,0,0
Email 3336,0,0,0,0,0,0,0,0
Email 3337,0,0,0,0,0,0,0,0
Email 3338,0,0,0,0,0,0,0,1
Email 3339,0,0,0,0,0,0,0,0
Email 3340,0,0,0,0,0,0,0,0
Email 3341,0,0,0,0,0,0,0,0
Email 3342,0,0,0,0,0,0,0,0
Email 3343,0,0,0,0,0,0,0,1
Email 3344,0,0,0,0,0,0,0,0
Email 3345,0,0,0,0,0,0,0,0
Email 3346,0,0,0,0,0,0,0,1
Email 3347,0,0,0,0,0,0,0,0
Email 3348,0,0,0,0,0,0,0,0
Email 3349,0,0,0,0,0,0,0,0
Email 3350,0,0,0,0,0,0,0,0
Email 3351,0,0,0,0,0,0,0,0
Email 3352,1,0,2,0,1,0,0,1
Email 3353,3,0,0,1,0,0,0,1
Email 3354,0,0,0,0,0,0,0,0
Email 3355,0,0,0,0,0,0,0,0
Email 3356,0,0,0,0,0,0,0,0
Email 3357,0,0,0,0,0,0,0,1
Email 3358,0,0,0,0,0,0,0,1
Email 3359,0,0,0,0,0,0,0,0
Email 3360,0,0,0,0,0,0,0,0
Email 3361,0,0,0,0,0,0,0,1
Email 3362,1,0,0,0,0,0,0,0
Email 3363,0,0,0,0,0,0,0,0
Email 3364,0,0,0,0,0,0,0,1
Email 3365,0,0,0,0,0,0,0,0
Email 3366,0,0,0,0,0,0,0,0
Email 3367,0,0,0,0,0,0,0,1
Email 3368,0,0,0,0,0,0,0,0
Email 3369,0,0,0,0,0,0,0,0
Email 3370,0,0,0,0,0,0,0,0
Email 3371,0,0,0,0,0,0,0,1
Email 3372,0,0,0,0,0,0,0,0
Email 3373,0,1,0,0,0,0,0,0
Email 3374,1,0,0,0,0,0,0,0
Email 3375,2,0,0,0,0,0,0,0
Email 3376,0,0,0,0,0,0,0,0
Email 3377,0,0,0,0,0,0,0,1
Email 3378,0,0,0,0,0,0,0,0
Email 3379,0,0,0,0,0,0,0,0
Email 3380,0,0,0,0,0,0,0,0
Email 3381,1,0,0,0,0,0,0,0
Email 3382,0,0,0,1,0,0,0,0
Email 3383,0,0,0,0,0,0,0,1
Email 3384,0,0,0,0,0,0,0,1
Email 3385,0,0,0,0,0,0,0,0
Email 3386,0,0,0,0,0,0,0,0
Email 3387,0,0,0,0,0,0,0,0
Email 3388,1,0,0,0,0,0,0,1
Email 3389,0,1,0,0,0,0,0,0
Email 3390,1,0,0,0,0,0,0,0
Email 3391,1,0,0,0,0,0,0,0
Email 3392,0,0,0,0,0,0,0,0
Email 3393,0,0,0,0,0,0,0,0
Email 3394,0,0,0,0,0,0,0,0
Email 3395,0,0,0,0,0,0,0,1
Email 3396,0,0,0,0,0,0,0,0
Email 3397,0,0,0,0,0,0,0,1
Email 3398,0,0,0,0,0,0,0,1
Email 3399,0,0,0,0,0,0,0,0
Email 3400,0,0,0,0,0,0,0,1
Email 3401,0,0,0,0,0,0,0,0
Email 3402,0,0,0,0,0,0,0,0
Email 3403,0,1,0,0,0,0,0,0
Email 3404,0,0,0,0,0,0,0,0
Email 3405,0,0,0,0,0,0,0,0
Email 3406,1,0,2,0,1,0,0,1
Email 3407,0,0,0,0,0,0,0,0
Email 3408,0,0,0,0,0,0,0,1
Email 3409,0,0,0,0,0,0,0,0
Email 3410,0,0,0,0,0,0,0,0
Email 3411,0,0,0,0,0,0,0,0
Email 3412,0,0,0,0,0,0,0,0
Email 3413,0,0,0,0,0,0,0,0
Email 3414,0,0,0,0,0,0,0,0
Email 3415,0,0,0,0,0,0,0,0
Email 3416,0,0,0,0,0,0,0,0
Email 3417,0,1,0,0,0,0,0,0
Email 3418,0,0,0,0,0,0,0,0
Email 3419,1,0,2,0,1,0,0,1
Email 3420,0,0,0,0,0,0,0,0
Email 3421,0,0,0,0,0,0,0,1
Email 3422,0,0,0,0,0,0,0,1
Email 3423,0,0,0,0,0,0,0,0
Email 3424,0,0,0,0,0,0,0,0
Email 3425,0,1,0,0,0,0,0,0
Email 3426,0,0,0,0,0,0,0,0
Email 3427,0,0,0,0,0,0,0,0
Email 3428,0,0,0,0,0,0,0,1
Email 3429,0,0,0,0,0,0,0,0
Email 3430,0,0,0,0,0,0,0,0
Email 3431,0,1,0,0,0,0,0,0
Email 3432,0,0,0,0,0,0,0,0
Email 3433,0,0,0,0,0,0,0,1
Email 3434,0,0,0,0,0,0,0,0
Email 3435,0,0,0,0,0,0,0,0
Email 3436,0,0,0,0,0,0,0,0
Email 3437,0,0,0,0,0,0,0,0
Email 3438,0,0,0,0,0,0,0,0
Email 3439,1,0,0,0,0,0,0,0
Email 3440,0,0,0,0,0,0,0,0
Email 3441,0,0,0,0,0,0,0,1
Email 3442,0,0,0,0,0,0,0,1
Email 3443,0,0,0,0,0,0,0,1
Email 3444,0,0,0,0,0,0,0,0
Email 3445,0,0,0,0,0,0,0,0
Email 3446,3,0,0,0,0,0,0,0
Email 3447,0,0,0,0,0,0,0,0
Email 3448,2,0,0,0,0,0,0,1
Email 3449,0,0,0,0,0,0,0,1
Email 3450,0,1,0,0,0,0,0,0
Email 3451,1,1,0,0,0,0,0,0
Email 3452,0,0,0,0,0,0,0,1
Email 3453,0,0,0,0,0,0,0,1
Email 3454,0,0,0,0,0,0,0,0
Email 3455,0,0,0,0,0,0,0,1
Email 3456,0,0,0,0,0,0,0,0
Email 3457,0,1,0,0,0,0,0,0
Email 3458,0,0,0,0,0,0,0,0
Email 3459,0,0,0,0,0,0,0,0
Email 3460,0,0,0,0,0,0,0,1
Email 3461,0,0,0,0,0,0,0,0
Email 3462,0,0,0,0,0,0,0,0
Email 3463,1,0,0,0,0,0,0,0
Email 3464,0,2,0,0,0,0,0,0
Email 3465,0,0,0,0,0,0,0,1
Email 3466,0,0,0,0,0,0,0,0
Email 3467,0,0,0,0,0,0,0,0
Email 3468,1,0,2,0,1,0,0,1
Email 3469,0,0,0,0,0,0,0,0
Email 3470,0,0,0,0,0,0,0,0
Email 3471,3,0,0,1,0,0,0,1
Email 3472,0,0,0,0,0,0,0,0
Email 3473,0,1,0,0,0,0,0,0
Email 3474,0,0,0,0,0,0,0,0
Email 3475,0,0,0,0,0,0,0,1
Email 3476,0,0,0,0,0,0,0,1
Email 3477,0,0,0,0,0,0,0,0
Email 3478,1,1,0,0,0,0,0,0
Email 3479,0,0,0,0,0,0,0,0
Email 3480,0,0,0,0,0,0,0,0
Email 3481,0,0,0,0,0,0,0,0
Email 3482,0,0,0,0,0,0,0,0
Email 3483,0,0,1,0,0,0,0,1
Email 3484,0,0,0,0,0,0,0,0
Email 3485,0,0,0,0,0,0,0,0
Email 3486,0,0,0,0,0,0,0,1
Email 3487,0,0,0,0,0,0,0,0
Email 3488,0,0,0,0,0,0,0,0
Email 3489,0,0,0,0,0,0,0,0
Email 3490,0,0,0,0,0,0,0,0
Email 3491,0,0,0,0,0,0,0,0
Email 3492,0,0,0,0,0,0,0,0
Email 3493,0,0,0,0,0,0,0,0
Email 3494,0,0,0,0,0,0,0,0
Email 3495,0,0,0,0,0,0,0,0
Email 3496,0,0,0,0,0,0,0,0
Email 3497,0,0,0,0,0,0,0,1
Email 3498,0,0,0,0,0,0,0,0
Email 3499,3,0,0,0,0,0,0,1
Email 3500,0,0,0,0,0,0,0,0
Email 3501,0,0,0,0,0,0,0,0
Email 3502,0,0,0,0,0,0,0,1
Email 3503,0,0,0,0,0,0,0,0
Email 3504,0,0,0,0,0,0,0,1
Email 3505,0,0,0,0,0,0,0,1
Email 3506,0,0,0,0,0,0,0,0
Email 3507,0,0,0,0,0,0,0,0
Email 3508,0,0,0,0,0,0,0,0
Email 3509,0,0,0,0,0,0,0,0
Email 3510,0,0,0,0,0,0,0,0
Email 3511,0,0,0,0,0,0,0,0
Email 3512,0,0,0,0,0,0,0,1
Email 3513,0,0,0,0,0,0,0,1
Email 3514,0,0,0,0,0,0,0,0
Email 3515,0,0,0,0,0,0,0,1
Email 3516,0,0,0,0,0,0,0,0
Email 3517,3,0,0,0,0,0,0,1
Email 3518,0,0,0,0,0,0,0,0
Email 3519,0,0,0,0,0,0,0,0
Email 3520,0,0,0,0,0,0,0,0
Email 3521,0,0,0,0,0,0,0,0
Email 3522,0,0,0,0,0,0,0,0
Email 3523,0,0,0,0,0,0,0,1
Email 3524,0,0,0,0,0,0,0,0
Email 3525,0,0,0,0,0,0,0,0
Email 3526,0,0,2,0,0,0,0,1
Email 3527,0,0,0,0,0,0,0,0
Email 3528,0,0,0,0,0,0,0,0
Email 3529,0,0,0,0,0,0,0,0
Email 3530,0,0,0,0,0,0,0,1
Email 3531,0,0,0,0,0,0,0,1
Email 3532,0,0,0,0,0,0,0,0
Email 3533,0,0,0,0,0,0,0,1
Email 3534,0,0,0,0,0,0,0,0
Email 3535,0,0,1,0,0,0,0,0
Email 3536,0,0,0,0,0,0,0,1
Email 3537,0,0,0,0,0,0,0,0
Email 3538,0,0,0,0,0,0,0,0
Email 3539,0,0,0,0,0,0,0,0
Email 3540,0,0,0,0,0,0,0,1
Email 3541,0,0,0,0,0,0,0,0
Email 3542,0,0,0,0,0,0,0,1
Email 3543,0,0,0,0,0,0,0,0
Email 3544,0,0,0,0,0,0,0,0
Email 3545,0,0,0,0,0,0,0,0
Email 3546,0,0,0,0,0,0,0,0
Email 3547,0,0,0,0,0,0,0,1
Email 3548,0,0,0,0,0,0,0,0
Email 3549,1,0,0,0,0,0,0,0
Email 3550,2,0,0,0,0,0,0,0
Email 3551,0,0,0,0,0,0,0,0
Email 3552,0,0,0,0,0,0,0,0
Email 3553,0,0,0,0,0,0,0,0
Email 3554,0,0,0,0,0,0,0,1
Email 3555,0,0,0,0,0,0,0,1
Email 3556,0,0,0,0,0,0,0,1
Email 3557,0,0,0,0,0,0,0,0
Email 3558,0,0,0,0,0,0,0,0
Email 3559,0,1,0,0,0,0,0,0
Email 3560,0,0,0,0,0,0,0,0
Email 3561,0,0,0,0,0,0,0,0
Email 3562,3,0,0,1,0,0,0,1
Email 3563,0,0,0,0,0,0,0,0
Email 3564,0,0,0,0,0,0,0,1
Email 3565,0,0,0,0,0,0,0,0
Email 3566,0,0,0,0,0,0,0,0
Email 3567,0,0,0,0,0,0,0,0
Email 3568,0,0,0,0,0,0,0,1
Email 3569,0,0,0,0,0,0,0,0
Email 3570,0,0,0,0,0,0,0,1
Email 3571,0,0,0,0,0,0,0,0
Email 3572,0,0,0,0,0,0,0,0
Email 3573,0,0,0,0,0,0,0,1
Email 3574,0,0,0,0,0,0,0,1
Email 3575,0,0,0,0,0,0,0,0
Email 3576,0,0,0,0,0,0,0,0
Email 3577,0,0,0,0,0,0,0,0
Email 3578,0,0,0,0,0,0,0,0
Email 3579,0,0,0,0,0,0,0,1
Email 3580,0,0,0,0,0,0,0,0
Email 3581,0,0,0,0,0,0,0,0
Email 3582,0,0,0,0,0,0,0,1
Email 3583,0,0,0,0,0,0,0,0
Email 3584,1,0,0,0,0,0,0,1
Email 3585,0,0,0,0,0,0,0,0
Email 3586,0,0,0,0,0,0,0,0
Email 3587,0,0,0,0,0,0,0,0
Email 3588,0,0,0,0,0,0,0,0
Email 3589,0,0,0,0,0,0,0,0
Email 3590,0,0,1,0,0,0,0,1
Email 3591,0,1,0,0,0,0,0,1
Email 3592,0,1,0,0,0,0,0,0
Email 3593,0,0,0,0,0,0,0,0
Email 3594,0,1,0,0,0,0,0,0
Email 3595,0,0,0,0,0,0,0,0
Email 3596,0,0,0,0,0,0,0,0
Email 3597,0,0,0,0,0,0,0,1
Email 3598,0,0,0,0,0,0,0,1
Email 3599,0,0,0,0,0,0,0,0
Email 3600,0,0,0,0,0,0,0,0
Email 3601,0,0,0,0,0,0,0,0
Email 3602,0,0,0,0,0,0,0,0
Email 3603,0,0,0,0,0,0,0,0
Email 3604,0,0,0,0,0,0,0,1
Email 3605,0,0,0,0,0,0,0,0
Email 3606,0,0,0,0,0,0,0,0
Email 3607,0,0,0,0,0,0,0,1
Email 3608,0,0,0,0,0,0,0,0
Email 3609,0,0,0,0,0,0,0,0
Email 3610,0,0,0,0,0,0,0,1
Email 3611,0,0,0,0,0,0,0,0
Email 3612,0,0,0,0,0,0,0,0
Email 3613,0,0,0,0,0,0,0,0
Email 3614,0,0,0,0,0,0,0,1
Email 3615,3,0,0,0,0,0,0,1
Email 3616,0,0,0,0,0,0,0,0
Email 3617,0,0,0,0,0,0,0,0
Email 3618,0,0,0,0,0,0,0,1
Email 3619,0,0,0,0,0,0,0,0
Email 3620,0,0,0,0,0,0,0,1
Email 3621,0,0,0,0,0,0,0,1
Email 3622,0,0,0,0,0,0,0,0
Email 3623,0,0,0,0,0,0,0,0
Email 3624,3,0,0,0,0,0,0,1
Email 3625,0,1,0,0,0,0,0,0
Email 3626,0,0,0,0,0,0,0,0
Email 3627,1,0,0,0,0,0,0,0
Email 3628,0,0,0,0,0,0,0,0
Email 3629,0,1,0,0,0,0,0,0
Email 3630,0,0,0,0,0,0,0,0
Email 3631,0,0,0,0,0,0,0,0
Email 3632,0,0,0,0,0,0,0,0
Email 3633,0,1,0,0,0,0,0,0
Email 3634,0,0,0,0,0,0,0,0
Email 3635,0,0,0,0,0,0,0,0
Email 3636,0,0,0,0,0,0,0,0
Email 3637,0,0,0,1,0,0,0,1
Email 3638,0,0,0,0,0,0,0,0
Email 3639,0,0,0,0,0,0,0,0
Email 3640,0,0,0,0,0,0,0,0
Email 3641,0,0,0,0,0,0,0,0
Email 3642,0,0,0,0,0,0,0,0
Email 3643,0,0,0,0,0,0,0,0
Email 3644,1,0,2,0,1,0,0,1
Email 3645,0,0,0,0,0,0,0,0
Email 3646,0,0,0,0,0,0,0,0
Email 3647,0,0,0,0,0,0,0,0
Email 3648,0,0,0,0,0,0,0,0
Email 3649,0,0,0,0,0,0,0,1
Email 3650,1,0,0,0,0,0,0,0
Email 3651,0,0,0,0,0,0,0,1
Email 3652,0,0,0,0,0,0,0,0
Email 3653,0,0,0,0,0,0,0,0
Email 3654,0,0,0,0,0,0,0,0
Email 3655,0,0,0,0,0,0,0,0
Email 3656,1,2,0,0,0,1,0,1
Email 3657,1,0,0,0,0,0,0,0
Email 3658,0,0,0,0,0,0,0,0
Email 3659,0,0,0,0,0,0,0,0
Email 3660,0,0,0,0,0,0,0,1
Email 3661,0,0,0,0,0,0,0,1
Email 3662,1,0,0,0,0,0,0,0
Email 3663,0,0,0,0,0,0,0,0
Email 3664,0,0,0,0,0,0,0,0
Email 3665,0,0,0,0,0,2,0,0
Email 3666,0,0,0,0,0,0,0,1
Email 3667,0,0,0,0,0,0,0,0
Email 3668,0,0,0,0,0,0,0,1
Email 3669,0,0,0,0,0,0,0,0
Email 3670,0,0,0,0,0,0,0,0
Email 3671,0,0,0,0,0,0,0,0
Email 3672,0,0,0,0,0,0,0,1
Email 3673,0,0,0,0,0,0,0,0
Email 3674,0,0,0,0,0,0,0,1
Email 3675,0,1,0,0,0,0,0,0
Email 3676,0,0,0,0,0,0,0,0
Email 3677,3,0,0,0,0,0,0,1
Email 3678,0,0,0,0,0,0,0,0
Email 3679,0,0,0,0,0,2,0,0
Email 3680,0,0,0,0,0,0,0,0
Email 3681,1,0,0,0,0,0,0,1
Email 3682,0,0,0,0,0,0,0,0
Email 3683,0,0,0,0,0,0,0,0
Email 3684,0,0,0,0,0,0,0,0
Email 3685,0,0,0,0,0,0,0,0
Email 3686,0,0,0,0,0,0,0,0
Email 3687,3,0,0,0,0,0,0,1
Email 3688,0,2,0,2,4,0,0,1
Email 3689,0,0,0,0,0,0,0,0
Email 3690,0,0,0,0,0,0,0,0
Email 3691,0,0,0,0,0,0,0,0
Email 3692,0,0,0,0,0,0,0,0
Email 3693,0,0,0,0,0,0,0,0
Email 3694,0,0,0,0,0,0,0,0
Email 3695,0,0,0,0,0,0,0,1
Email 3696,0,0,0,0,0,0,0,0
Email 3697,0,0,0,0,0,0,0,0
Email 3698,0,0,0,0,0,0,0,0
Email 3699,0,0,0,0,0,0,0,0
Email 3700,1,0,0,0,0,0,0,0
Email 3701,0,0,0,0,0,0,0,0
Email 3702,0,0,0,0,0,0,0,0
Email 3703,0,1,0,0,0,0,0,0
Email 3704,0,0,0,0,0,0,0,0
Email 3705,0,0,0,0,0,0,0,0
Email 3706,0,0,0,0,0,0,0,0
Email 3707,0,0,0,0,0,0,0,0
Email 3708,0,0,0,0,0,0,0,1
Email 3709,1,0,0,0,0,1,0,1
Email 3710,0,0,0,0,0,0,0,0
Email 3711,0,0,1,0,0,0,0,1
Email 3712,0,0,0,0,0,0,0,0
Email 3713,0,0,0,0,0,0,0,0
Email 3714,0,0,0,0,0,0,0,1
Email 3715,0,0,0,0,0,0,0,0
Email 3716,0,0,0,0,0,0,0,0
Email 3717,0,0,0,0,0,0,0,1
Email 3718,0,0,0,0,0,0,0,0
Email 3719,0,0,0,0,0,0,0,0
Email 3720,1,0,0,0,0,0,0,0
Email 3721,1,0,0,0,0,0,0,0
Email 3722,0,0,0,0,0,0,0,0
Email 3723,0,0,0,0,0,0,0,1
Email 3724,0,0,0,0,0,0,0,0
Email 3725,0,0,0,0,0,0,0,0
Email 3726,1,0,0,0,0,0,0,1
Email 3727,0,0,0,0,0,0,0,0
Email 3728,0,0,0,0,0,0,0,1
Email 3729,0,0,0,0,0,0,0,0
Email 3730,0,0,0,0,0,0,0,0
Email 3731,0,0,0,0,0,0,0,0
Email 3732,0,0,0,0,0,0,0,1
Email 3733,0,0,0,0,0,0,0,0
Email 3734,0,0,0,0,0,0,0,0
Email 3735,1,0,0,0,0,0,0,1
Email 3736,0,0,0,0,0,0,0,0
Email 3737,0,0,0,0,0,0,0,1
Email 3738,0,0,0,0,0,0,0,0
Email 3739,0,0,0,0,0,0,0,0
Email 3740,0,0,0,0,0,0,0,0
Email 3741,0,0,0,0,0,2,0,0
Email 3742,0,0,0,0,0,0,0,0
Email 3743,0,0,0,0,0,0,0,0
Email 3744,0,0,0,0,0,0,0,0
Email 3745,0,0,0,0,0,0,0,0
Email 3746,0,0,0,0,0,0,0,1
Email 3747,0,0,0,0,0,0,0,0
Email 3748,0,0,0,0,0,0,0,1
Email 3749,0,0,0,0,0,0,0,0
Email 3750,1,0,0,0,0,0,0,0
Email 3751,0,0,0,0,0,0,0,0
Email 3752,0,1,0,0,0,0,0,0
Email 3753,0,1,0,0,0,0,0,0
Email 3754,0,0,0,0,0,0,0,0
Email 3755,1,0,0,0,0,0,0,0
Email 3756,0,0,0,0,0,0,0,1
Email 3757,1,0,0,0,0,0,0,0
Email 3758,0,0,1,0,0,0,0,0
Email 3759,0,0,1,0,0,0,0,0
Email 3760,0,0,0,0,0,0,0,0
Email 3761,0,0,0,0,0,0,0,0
Email 3762,0,0,0,0,0,0,0,0
Email 3763,0,0,0,0,0,0,0,0
Email 3764,0,0,0,0,0,0,0,0
Email 3765,0,0,0,0,0,0,0,0
Email 3766,0,0,0,0,0,0,0,1
Email 3767,0,0,0,0,0,0,0,0
Email 3768,0,0,0,1,0,0,0,1
Email 3769,0,0,0,0,0,0,0,0
Email 3770,0,0,0,0,0,0,0,1
Email 3771,0,0,0,0,0,0,0,0
Email 3772,0,0,0,0,0,0,0,0
Email 3773,0,0,0,0,0,0,0,1
Email 3774,0,0,0,0,0,0,0,1
Email 3775,0,0,0,2,0,0,0,0
Email 3776,0,0,0,2,0,0,0,0
Email 3777,0,0,0,0,0,0,0,0
Email 3778,0,0,0,0,0,0,0,0
Email 3779,0,0,0,0,0,0,0,1
Email 3780,0,0,0,0,0,0,0,0
Email 3781,0,0,1,0,0,0,0,1
Email 3782,0,0,0,0,0,0,0,0
Email 3783,0,0,0,0,0,0,0,1
Email 3784,0,0,0,0,0,0,0,0
Email 3785,0,0,0,0,0,0,0,0
Email 3786,0,0,0,0,0,0,0,0
Email 3787,0,0,0,0,0,0,0,1
Email 3788,0,0,0,0,0,0,0,0
Email 3789,0,0,0,0,0,0,0,1
Email 3790,0,0,0,0,0,0,0,0
Email 3791,0,0,0,0,0,0,0,0
Email 3792,0,0,0,0,0,0,0,1
Email 3793,0,0,0,0,0,0,0,0
Email 3794,0,0,0,0,0,0,0,0
Email 3795,0,0,0,0,0,0,0,0
Email 3796,0,0,0,0,0,0,0,0
Email 3797,0,0,1,0,0,0,0,1
Email 3798,0,0,0,0,0,0,0,0
Email 3799,0,0,0,0,0,0,0,1
Email 3800,0,0,0,0,0,0,0,0
Email 3801,0,0,0,0,0,0,0,0
Email 3802,0,0,0,0,0,0,0,1
Email 3803,0,0,0,0,0,0,0,1
Email 3804,1,0,0,0,0,0,0,0
Email 3805,0,0,0,0,0,0,0,0
Email 3806,1,0,0,0,0,0,0,0
Email 3807,0,0,0,0,0,0,0,0
Email 3808,0,0,0,0,0,0,0,0
Email 3809,0,0,0,0,0,0,0,0
Email 3810,0,0,0,0,0,0,0,0
Email 3811,0,0,0,0,0,0,0,1
Email 3812,0,0,0,0,0,0,0,1
Email 3813,0,0,0,0,0,0,0,1
Email 3814,0,0,0,0,0,0,0,1
Email 3815,0,0,0,0,0,0,0,0
Email 3816,0,0,0,0,0,0,0,0
Email 3817,0,0,0,0,0,0,0,0
Email 3818,0,0,0,0,0,0,0,1
Email 3819,0,0,0,0,0,0,0,0
Email 3820,0,0,0,0,0,0,0,0
Email 3821,1,1,0,0,0,0,0,1
Email 3822,0,0,0,0,0,0,0,1
Email 3823,0,0,0,0,0,0,0,0
Email 3824,0,0,0,0,0,0,0,0
Email 3825,0,0,0,0,0,0,0,0
Email 3826,0,0,0,0,0,0,0,0
Email 3827,0,0,0,0,0,0,0,1
Email 3828,0,0,0,0,0,0,0,1
Email 3829,1,1,0,0,0,0,0,0
Email 3830,0,0,0,0,0,0,0,1
Email 3831,1,1,0,0,0,0,0,0
Email 3832,0,0,0,0,0,0,0,0
Email 3833,0,0,0,0,0,0,0,0
Email 3834,0,0,0,0,0,0,0,0
Email 3835,0,0,0,0,0,0,0,0
Email 3836,0,0,0,0,0,0,0,0
Email 3837,0,0,0,0,0,0,0,0
Email 3838,0,0,0,0,0,0,0,0
Email 3839,0,0,0,0,0,0,0,0
Email 3840,0,0,0,0,0,0,0,0
Email 3841,0,0,0,0,0,0,0,0
Email 3842,0,0,0,0,0,0,0,0
Email 3843,0,0,0,0,0,0,0,0
Email 3844,0,0,1,0,0,0,0,1
Email 3845,1,0,2,0,1,0,0,1
Email 3846,3,1,0,0,0,1,0,0
Email 3847,3,1,0,0,0,1,0,0
Email 3848,0,0,0,0,0,0,0,0
Email 3849,0,0,0,0,0,0,0,1
Email 3850,0,0,0,0,0,0,0,0
Email 3851,0,1,0,0,0,0,0,0
Email 3852,0,0,0,0,0,0,0,0
Email 3853,0,0,0,0,0,0,0,0
